# timestamp tx ty tz qx qy qz qw
13166.4861102 -11.5567954668 2.23714638875 -10.441456194 0.0454728848148, 0.283855123995 -0.142047159876 -0.947196436701
13166.496276 -11.5680668574 2.2372244954 -10.4286959162 0.0454061567351, 0.283380292045 -0.142065335043 -0.947339079522
13166.5060455 -11.5799377246 2.23725373578 -10.4152194458 0.0453332959775, 0.282877594378 -0.142087900246 -0.947489412858
13166.5163273 -11.5898142385 2.23735766923 -10.4039944587 0.0452722748578, 0.282474049604 -0.142103755355 -0.947610339297
13166.5261076 -11.6008220668 2.23737964566 -10.3914626397 0.045209091292, 0.282020117311 -0.142123352239 -0.947745611567
13166.5362434 -11.6116002868 2.23707775397 -10.3792918113 0.045144083354, 0.281593590948 -0.14214693084 -0.947871991003
13166.546112 -11.6226831166 2.23714492659 -10.3666334577 0.0450799946099, 0.281127665617 -0.142164315172 -0.948010726312
13166.5562748 -11.6349832692 2.23730122573 -10.3524907878 0.0449969744404, 0.280594813242 -0.142184279947 -0.948169527885
13166.5661181 -11.6471315319 2.23745634819 -10.3384369395 0.0449137621366, 0.280062848103 -0.142204419887 -0.948327716587
13166.5763106 -11.6579490024 2.23755925725 -10.3258958852 0.0448404879227, 0.279601007294 -0.142223709266 -0.948464561218
13166.5860413 -11.6691401644 2.23741777053 -10.3130807645 0.0447633258158, 0.279146093798 -0.142246949936 -0.94859870768
13166.596259 -11.6803065537 2.23743566037 -10.3001062133 0.0446924500896, 0.278669536609 -0.142268351175 -0.948738947511
13166.6060461 -11.6916126723 2.23737284652 -10.2869537886 0.0446254218818, 0.278183021691 -0.14229144895 -0.948881405509
13166.6162455 -11.7028653407 2.23730984292 -10.2738380741 0.0445585083495, 0.277699114044 -0.142314521353 -0.94902282291
13166.6260424 -11.714310676 2.23718870484 -10.2604727074 0.0444901616023, 0.277203410941 -0.142340454093 -0.949167050425
13166.6362634 -11.7253907807 2.23677661803 -10.2476379993 0.0444228408749, 0.276744699784 -0.14237158968 -0.949299379965
13166.6460437 -11.7366972514 2.23665811431 -10.2343587508 0.0443541503377, 0.276253122075 -0.142397478065 -0.949441878228
13166.6562616 -11.7472880419 2.23665078386 -10.2218791426 0.0442910212999, 0.275804885019 -0.142416523784 -0.949572274545
13166.6660464 -11.7588523408 2.23663646571 -10.2082187731 0.044221163032, 0.275300010654 -0.142437805654 -0.94971883439
13166.6762883 -11.7697743767 2.23650936693 -10.1953110369 0.0441555225758, 0.274823710518 -0.142462892181 -0.949856063998
13166.6860762 -11.7806772777 2.2361560917 -10.1825983118 0.0440778272744, 0.274362667243 -0.14249541195 -0.949988068104
13166.6963006 -11.7919204965 2.2361775857 -10.1692301547 0.0440023193051, 0.273872555232 -0.142517680742 -0.950129638556
13166.706043 -11.8023834751 2.23606645706 -10.1567820063 0.0439376121213, 0.273417445556 -0.142541994719 -0.950260052011
13166.7162575 -11.8131478321 2.2359639645 -10.143987935 0.0438697802702, 0.272960893092 -0.142567207245 -0.950390648439
13166.726047 -11.8350285492 2.23586351803 -10.1177691188 0.0437291927517, 0.272009994921 -0.142614644535 -0.950662602361
13166.726047 -11.8350285492 2.23586351803 -10.1177691188 0.0437291927517, 0.272009994921 -0.142614644535 -0.950662602361
13166.7460804 -11.8470552873 2.23515490168 -10.1034236542 0.0436649468998, 0.271469282568 -0.14265898678 -0.950813448856
13166.7562755 -11.8572644747 2.23503543449 -10.0911876589 0.0436066439877, 0.271029030571 -0.142681700138 -0.9509383038
13166.7660447 -11.8686236019 2.23498223669 -10.0774912837 0.0435377096967, 0.270527067848 -0.142704869258 -0.951080908065
13166.7763133 -11.8794166116 2.2350073123 -10.0644512116 0.0434680162647, 0.270052332457 -0.14272533524 -0.95121593131
13166.786041 -11.8905883512 2.23477225239 -10.0509204264 0.0433931530053, 0.269563817909 -0.142752840142 -0.951353776982
13166.79631 -11.9004720008 2.23468191721 -10.038955364 0.0433325079416, 0.269138390172 -0.142775816844 -0.95147353448
13166.8060426 -11.910547633 2.2346426893 -10.0267121264 0.0432728238403, 0.268701681933 -0.142795990552 -0.951596644553
13166.8163078 -11.9209828727 2.23455398102 -10.0140105572 0.0432069951788, 0.268238232951 -0.142820517437 -0.951726696983
13166.8260452 -11.9315787424 2.23459935383 -10.0010564854 0.0431348861147, 0.267767080831 -0.142841353769 -0.95185950627
13166.8363442 -11.9417531819 2.23428350919 -9.98861226601 0.0430712900841, 0.267327396669 -0.142869106572 -0.951981798853
13166.8460409 -11.9508795378 2.23413968068 -9.97743543791 0.0430186187667, 0.266930621958 -0.142892037495 -0.952092068616
13166.8562587 -11.9618568134 2.23404555848 -9.96395717536 0.0429527807722, 0.266440910119 -0.142916729014 -0.952228496006
13166.8660688 -11.9701251606 2.23408245732 -9.95376916043 0.042905025403, 0.266100030214 -0.142930489945 -0.952323898555
13166.8762533 -11.9786341071 2.23418629048 -9.94324604706 0.0428533873735, 0.26574605285 -0.142942637659 -0.952423238337
13166.8860439 -11.9847747275 2.23387392603 -9.93573917748 0.0428205840079, 0.265538758724 -0.1429600031 -0.952479922473
13166.8962377 -11.9944733473 2.23397682465 -9.92370114408 0.0427571580231, 0.265106305265 -0.142975654907 -0.952600878884
13166.9060431 -12.0049746448 2.23407637614 -9.91062269552 0.0426870124753, 0.264626065532 -0.14299344948 -0.952734872781
13166.916255 -12.0151366297 2.23417500161 -9.89794358785 0.0426201897949, 0.264160926643 -0.143010162111 -0.952864427812
13166.9260403 -12.0251449768 2.23421124799 -9.885429278 0.0425536316411, 0.263704442289 -0.143029301867 -0.95299096237
13166.9362389 -12.0321432333 2.2341178365 -9.87661440847 0.0425069177953, 0.263433232069 -0.143041560149 -0.953066212942
13166.9460926 -12.0402853263 2.23415949671 -9.86638246615 0.0424532749281, 0.263085466507 -0.143056539794 -0.953162411755
13166.9563375 -12.0491129741 2.23415233615 -9.85529662013 0.0423916168805, 0.262694593145 -0.143076310526 -0.95326998847
13166.9660423 -12.0579805658 2.23414369071 -9.84413666233 0.0423300462328, 0.262303266819 -0.143095947778 -0.953377529173
13166.9762409 -12.0676470235 2.23411320905 -9.83194581888 0.0422651587328, 0.261860312695 -0.143116963757 -0.95349901294
13166.9860393 -12.0760491324 2.23397318651 -9.82125809338 0.0422121760364, 0.261493792321 -0.143136783273 -0.953598967096
13166.9962553 -12.0844917538 2.23400113457 -9.81059004405 0.0421564753894, 0.261119145941 -0.143152377175 -0.953701745891
13167.0060397 -12.0929149485 2.23394370621 -9.79990255275 0.0421096603022, 0.260751951436 -0.143168449242 -0.953801861748
13167.0163068 -12.1009837495 2.23376554228 -9.78970368141 0.0420658013223, 0.260401567753 -0.143188942474 -0.953896440199
13167.026043 -12.1090871341 2.23372729638 -9.77941768138 0.0420136849585, 0.260044724271 -0.143205995159 -0.953993519163
13167.0362543 -12.1170732684 2.2334679782 -9.76910267097 0.0419671942108, 0.259686121002 -0.143228755531 -0.954089826357
13167.0460909 -12.1255558736 2.23340755738 -9.75830087633 0.0419167118259, 0.259310605807 -0.143245663909 -0.954191636285
13167.0562577 -12.1329462977 2.2333022989 -9.74886143561 0.0418716085324, 0.258992982244 -0.143263348108 -0.954277222109
13167.0660431 -12.1403909711 2.23327435874 -9.73938684522 0.0418224403986, 0.258678276888 -0.143279218151 -0.954362351621
13167.0762565 -12.1484482279 2.23315374973 -9.72909257814 0.0417757591792, 0.258326565669 -0.143297624604 -0.954456893839
13167.0861046 -12.1568671947 2.23285406479 -9.71812239011 0.0417187298213, 0.257944833534 -0.143321267845 -0.954559073404
13167.0963069 -12.1640653428 2.23273840253 -9.70892691775 0.0416767404406, 0.257634551095 -0.143338152462 -0.954642164079
13167.1060407 -12.1710529927 2.23264707176 -9.69992499585 0.0416311046032, 0.257330542034 -0.143355526951 -0.954723539125
13167.1162521 -12.1772030629 2.23259222149 -9.69204411481 0.0415985229853, 0.257079963011 -0.143367112077 -0.954790724022
13167.1260378 -12.1914964251 2.23252341371 -9.67351081579 0.041513968061, 0.256451996751 -0.143394039627 -0.954959220709
13167.1260378 -12.1914964251 2.23252341371 -9.67351081579 0.041513968061, 0.256451996751 -0.143394039627 -0.954959220709
13167.1460395 -12.1990850669 2.23245606617 -9.66388478321 0.041464785629, 0.25612046924 -0.143411712534 -0.955047672892
13167.1563374 -12.2055340532 2.23201093187 -9.6554313952 0.0414215117802, 0.255845033048 -0.14343802487 -0.955119422087
13167.1661063 -12.2122991338 2.23198402815 -9.64667278328 0.0413783079822, 0.255554001871 -0.143452208044 -0.95519707483
13167.1763047 -12.219404264 2.23195136656 -9.63748463744 0.0413351316451, 0.255249504364 -0.143466602215 -0.955278195848
13167.1861061 -12.2263498528 2.23196890273 -9.62840667433 0.0412947193012, 0.254944841536 -0.143477860774 -0.955359606326
13167.1962528 -12.2326381879 2.23208708141 -9.61988384193 0.0412564479735, 0.254645687352 -0.143487484628 -0.955439595772
13167.2060396 -12.2393655963 2.23207616058 -9.61114088278 0.041212976344, 0.25435951392 -0.143501610628 -0.955515576015
13167.2163064 -12.2461616205 2.23206723687 -9.60222125972 0.0411677945724, 0.254065662021 -0.143516251378 -0.95559350022
13167.2260405 -12.2523434705 2.2320592494 -9.59411543269 0.0411275560175, 0.253804370947 -0.143529373293 -0.955662693855
13167.2362531 -12.2585323238 2.23205474305 -9.58580496576 0.0410952167732, 0.253534359736 -0.143545410517 -0.955733344982
13167.2460896 -12.2639221155 2.23207080366 -9.57865782698 0.0410580430299, 0.253329073004 -0.143557240931 -0.955787600071
13167.2562571 -12.2682396403 2.23209142533 -9.57299423435 0.0410306689836, 0.253190460506 -0.143566300716 -0.955824142931
13167.2660385 -12.2735678223 2.23210182909 -9.56595710389 0.0409968023456, 0.252987789387 -0.143577386345 -0.95587759402
13167.2763144 -12.2797725037 2.23211101969 -9.55775637957 0.04095451344, 0.252726667315 -0.143590978304 -0.955946436997
13167.2860422 -12.2862111314 2.23198436408 -9.54907005616 0.0409154232961, 0.252429391339 -0.143610967918 -0.956023650554
13167.2962338 -12.2930469216 2.23198650118 -9.54000310002 0.0408697818392, 0.252128704996 -0.14362568316 -0.956102735163
13167.3060391 -12.3003371844 2.23200078073 -9.53033443271 0.0408156854166, 0.251797619282 -0.143642416069 -0.956189779831
13167.316322 -12.3072499119 2.23193584684 -9.52112856349 0.0407704044645, 0.2514923838 -0.143659685823 -0.956269444079
13167.3260367 -12.3128899688 2.23182171694 -9.51367909766 0.0407372175587, 0.251264620213 -0.143675756089 -0.956328315406
13167.3362349 -12.3196515066 2.23200794015 -9.50439226788 0.0406960237345, 0.250951681051 -0.143682548972 -0.956411215195
13167.3460484 -12.326138547 2.23211155876 -9.49570618811 0.0406558440068, 0.250667733892 -0.143690851134 -0.956486136248
13167.356341 -12.3331857045 2.23213039081 -9.48628823323 0.0406184169381, 0.250343267186 -0.14370148892 -0.956571102878
13167.3660389 -12.33952413 2.23222429875 -9.47777772023 0.0405814641606, 0.250064766731 -0.143709083323 -0.956644373096
13167.3763105 -12.3459349119 2.23235264357 -9.46915336359 0.0405375762583, 0.249785559274 -0.14371790113 -0.95671784983
13167.3861025 -12.3517456956 2.23247042257 -9.46080931924 0.0404987075319, 0.249510680808 -0.143722885174 -0.956790471905
13167.3962545 -12.3579588732 2.23233231246 -9.4524843154 0.0404654489162, 0.249241672491 -0.143739660161 -0.956859470473
13167.4060374 -12.3640688342 2.23219583008 -9.44424844597 0.0404336089782, 0.248974259983 -0.143755870097 -0.956927996739
13167.4162983 -12.3703624245 2.23216572414 -9.43575276776 0.0404011775917, 0.248696950855 -0.143767455771 -0.956999733618
13167.4260343 -12.377680666 2.23221412133 -9.42583573468 0.0403542189949, 0.248361327797 -0.143780117518 -0.957086968708
13167.4362518 -12.3840489329 2.23217422279 -9.41701694056 0.0403197094661, 0.248060900608 -0.143792812295 -0.957164425661
13167.4460371 -12.3900966513 2.23216455966 -9.40879364888 0.0402850675673, 0.247790839258 -0.143804652617 -0.957234054553
13167.4562546 -12.396686846 2.23216259704 -9.39980336153 0.0402453507917, 0.247495287314 -0.143817880513 -0.957310196196
13167.4661064 -12.4030272775 2.23217222555 -9.39112906739 0.0402038055722, 0.247208027991 -0.143831305063 -0.957384144739
13167.4762497 -12.4093617624 2.23218804361 -9.3824596253 0.0401621236119, 0.246926547321 -0.1438447259 -0.957456515402
13167.4860342 -12.4153957646 2.23199989707 -9.37399823124 0.0401325877841, 0.246648309212 -0.143862174145 -0.957526846522
13167.4962355 -12.4218672345 2.23193014105 -9.36515551921 0.0400984981089, 0.246353336259 -0.143876795178 -0.957602011262
13167.5060394 -12.4281569139 2.23206490761 -9.35640836263 0.040057378142, 0.246069113568 -0.143885108296 -0.957675557491
13167.5162517 -12.4337697069 2.23214522221 -9.34863699806 0.0400235244373, 0.245825945639 -0.143893911667 -0.957738097878
13167.5260352 -12.4399028624 2.23203907866 -9.3401898204 0.0399893257122, 0.245549071746 -0.143910602326 -0.957808042215
13167.5362377 -12.445456689 2.23179876614 -9.33236268649 0.0399578442437, 0.245301979103 -0.143930016827 -0.957869751056
13167.5460874 -12.4504698572 2.23176456977 -9.32539903489 0.0399297695654, 0.245094884345 -0.143942219723 -0.957922099417
13167.5562688 -12.4565443387 2.23179432451 -9.31694538762 0.0398910208704, 0.244822363345 -0.143954883929 -0.957991496963
13167.5660353 -12.4617649105 2.23176939146 -9.30966638534 0.0398595590805, 0.244595770235 -0.143967938906 -0.958048723866
13167.5762851 -12.4681837946 2.23167803935 -9.30071547693 0.0398185816506, 0.244291632935 -0.143986571995 -0.958125224445
13167.5860396 -12.4743449282 2.23151982291 -9.29185634586 0.0397729684866, 0.243990587793 -0.144002947818 -0.958201364571
13167.5963172 -12.4802645849 2.23143842582 -9.28363397102 0.039733333761, 0.243722673942 -0.144020877591 -0.958268494323
13167.6060391 -12.4859481675 2.23136826187 -9.27564280916 0.0396952172274, 0.243471823459 -0.144037919639 -0.958331278117
13167.6162351 -12.4906663985 2.23133746237 -9.26905854372 0.0396704538916, 0.243276184443 -0.144049419604 -0.958380257456
13167.6260334 -12.4959768132 2.23130086782 -9.26162424307 0.0396406337835, 0.24303173367 -0.144062315808 -0.958441571379
13167.6362481 -12.5021722874 2.23123866371 -9.2526953766 0.0395995684496, 0.242736066371 -0.144077805388 -0.958515864374
13167.646083 -12.5070904721 2.23139264023 -9.24573202037 0.0395682197742, 0.242516863125 -0.144083281565 -0.9585718205
13167.6562526 -12.5125840953 2.23141478259 -9.23795651983 0.0395362707071, 0.242259779719 -0.144094324092 -0.958636483863
13167.666036 -12.5175589409 2.2313756778 -9.2309879789 0.0395113088492, 0.242038134688 -0.144105970257 -0.95869174773
13167.6762992 -12.522197006 2.23145916763 -9.22443511678 0.0394875108306, 0.241831620887 -0.144112240602 -0.958743899973
13167.686101 -12.527573375 2.23126316807 -9.21648912443 0.0394500173788, 0.241577471461 -0.144127476221 -0.958807223591
13167.6962782 -12.5328814462 2.23130404107 -9.20892847055 0.0394160898913, 0.241330786576 -0.144138763116 -0.958869042297
13167.7060483 -12.5378238278 2.23134412402 -9.20192351973 0.0393838931693, 0.241103204853 -0.144149408982 -0.958926014591
13167.7162477 -12.542551986 2.23144098321 -9.19526595281 0.0393547204122, 0.24089190299 -0.144156772809 -0.958979208277
13167.726036 -12.5466188614 2.23151940563 -9.18945400104 0.0393339992571, 0.240711527117 -0.144162154297 -0.959024541127
13167.7363023 -12.5511927062 2.23148255253 -9.18297497272 0.0393109849625, 0.240507296631 -0.144173390604 -0.95907503365
13167.746086 -12.5557866327 2.23107117459 -9.1762058435 0.0392732332616, 0.240287784095 -0.144195005989 -0.959128351271
13167.7562665 -12.5590711156 2.23099620397 -9.17158889926 0.0392557806736, 0.240154953514 -0.144206846624 -0.959160553491
13167.7660341 -12.5632045091 2.2309303867 -9.16573656169 0.0392280026517, 0.239967106683 -0.144221053584 -0.959206567545
13167.776233 -12.5671240174 2.23091466879 -9.16016641908 0.0392032329143, 0.239792355396 -0.144232242671 -0.959249598904
13167.7861029 -12.5712479172 2.23071322589 -9.15383999058 0.0391656691059, 0.239593420313 -0.144245421402 -0.959298859434
13167.7962487 -12.5738976513 2.23073337242 -9.15010866502 0.0391544281726, 0.239485161413 -0.144250629651 -0.959325567293
13167.8060341 -12.5776948334 2.23078360553 -9.14471056582 0.0391257996874, 0.23931104449 -0.144259906701 -0.959368789936
13167.8162338 -12.5805212433 2.23103821019 -9.14066011685 0.0390974418733, 0.23918968183 -0.144260877015 -0.95940006541
13167.8260343 -12.5833161648 2.23120693501 -9.13662984073 0.0390733162227, 0.239064719756 -0.144263766943 -0.959431759572
13167.8362464 -12.586504113 2.23094620385 -9.13200625274 0.0390441193492, 0.238923302275 -0.144276270981 -0.959466294356
13167.846082 -12.588166743 2.23108726106 -9.12967267399 0.0390354391746, 0.23886553073 -0.144275387749 -0.959481164592
13167.8562512 -12.5908753086 2.23118832634 -9.12584985875 0.039013563933, 0.238740299812 -0.144280284136 -0.959512485945
13167.866101 -12.5927535355 2.23124383455 -9.12321243641 0.0389957181558, 0.238664293693 -0.144286328386 -0.959531210708
13167.8762942 -12.5942486957 2.23135837626 -9.12105334161 0.0389805177826, 0.238614088702 -0.144289054457 -0.959543904504
13167.8860296 -12.5965048075 2.23110572938 -9.11767263665 0.0389566416674, 0.238502579788 -0.144302336231 -0.959570599416
13167.8962794 -12.5981056619 2.23118377802 -9.11545061319 0.0389469579947, 0.238437981434 -0.144304177106 -0.959586769366
13167.9060305 -12.5999081954 2.23127332915 -9.1128644873 0.0389305905271, 0.238354839767 -0.144307555062 -0.95960758075
13167.9162457 -12.6011605853 2.23142937598 -9.1111274783 0.0389187827034, 0.238306441795 -0.144307044221 -0.959620156697
13167.9260296 -12.6022825983 2.2315656811 -9.10954602078 0.0389106892386, 0.238258866867 -0.144305951641 -0.959632462427
13167.9362997 -12.6037992513 2.23146067789 -9.10703619208 0.0388841513885, 0.238179266377 -0.144312891208 -0.959652254345
13167.9460313 -12.604455876 2.23150240888 -9.10612454917 0.0388754542561, 0.238157092339 -0.144316532166 -0.959657562346
13167.9562654 -12.6043342216 2.23141448956 -9.10636989547 0.0388763585977, 0.238177624351 -0.144323072128 -0.959651446543
13167.9660318 -12.604557288 2.2313751793 -9.10607695082 0.0388768602627, 0.238171938361 -0.144327220401 -0.959652213547
13167.9763022 -12.6046702319 2.23133542566 -9.10601554666 0.0388792555339, 0.238174832464 -0.144331121022 -0.959650811584
13167.9860313 -12.6052076801 2.23122706732 -9.10505242188 0.0388584400592, 0.238144113335 -0.144333011881 -0.959658993915
13167.9962983 -12.605140731 2.23127378877 -9.10521896267 0.0388534291021, 0.238152113197 -0.144335681439 -0.959656810058
13168.0060324 -12.6045874379 2.2312330826 -9.10599591596 0.0388609432947, 0.238186508512 -0.14433799849 -0.959647620974
13168.0162306 -12.604421987 2.23120116021 -9.10632226206 0.0388634349922, 0.238200306542 -0.14434171654 -0.959643536033
13168.0260312 -12.6043788828 2.23129144004 -9.1064074943 0.0388633084955, 0.2382029376 -0.144340964866 -0.959643001138
13168.0362432 -12.6044909324 2.23110548086 -9.10602692995 0.0388523722246, 0.238205410542 -0.144343089648 -0.959642510538
13168.0460378 -12.6043959127 2.23119535646 -9.1061651955 0.0388522066918, 0.238210820343 -0.144342316697 -0.959641290648
13168.0562499 -12.6044492795 2.23122536985 -9.10610822405 0.038852522025, 0.238206477922 -0.144344103152 -0.959642087079
13168.0660294 -12.6044966592 2.23129147917 -9.10604548707 0.0388574676405, 0.238200681869 -0.144342482064 -0.959643569372
13168.0762448 -12.6046169834 2.23142773175 -9.10586238606 0.038860393526, 0.238189438452 -0.144338708235 -0.959646809264
13168.0860301 -12.6042983063 2.23111989635 -9.10620831235 0.0388573993167, 0.238207414358 -0.144343067711 -0.9596418129
13168.0962988 -12.6047812171 2.23118835951 -9.10556094847 0.0388608200538, 0.238179681103 -0.144341964927 -0.959648723927
13168.1060622 -12.6045272093 2.23122601316 -9.10593164558 0.0388629217211, 0.238190558206 -0.14434315973 -0.959645759401
13168.1162437 -12.6051301404 2.23120142556 -9.10504358837 0.0388601616205, 0.238152277781 -0.144348495289 -0.959654569277
13168.1260299 -12.6051971613 2.23125262831 -9.10499036528 0.0388587315553, 0.238149801815 -0.144350526964 -0.959654936028
13168.1260299 -12.6051971613 2.23125262831 -9.10499036528 0.0388587315553, 0.238149801815 -0.144350526964 -0.959654936028
13168.1260299 -12.6051971613 2.23125262831 -9.10499036528 0.0388587315553, 0.238149801815 -0.144350526964 -0.959654936028
13168.1562602 -12.6056408981 2.23128381985 -9.10406481908 0.0388443065595, 0.23811147661 -0.144352022269 -0.959664805138
13168.1660314 -12.6059699392 2.23144402486 -9.10356418516 0.0388452764848, 0.238089008224 -0.144348908498 -0.959670808805
13168.1762272 -12.6062794889 2.23154630455 -9.10310575102 0.0388486041187, 0.238067750908 -0.144347755439 -0.959676121114
13168.1860985 -12.6064642167 2.23164363319 -9.10282664549 0.0388535356649, 0.23805172195 -0.144346258195 -0.959680122847
13168.1962956 -12.6066751197 2.23173928971 -9.10250643578 0.0388604015897, 0.238033406879 -0.144344392097 -0.959684668455
13168.2060289 -12.6066109919 2.23151114634 -9.10219169327 0.0388504740093, 0.238027728431 -0.144347788728 -0.959685967938
13168.2162288 -12.6064475741 2.23161821602 -9.10241233163 0.0388572834465, 0.238033351425 -0.144345660964 -0.959684617618
13168.2260312 -12.60679016 2.23177886063 -9.10188927526 0.0388599291397, 0.238009139706 -0.14434224194 -0.959691029715
13168.2362433 -12.606987079 2.23202975337 -9.10158735051 0.0388586530788, 0.237997449216 -0.144336726793 -0.959694810107
13168.2460329 -12.6075249333 2.2316996426 -9.10047385964 0.0388466559868, 0.237955489042 -0.144345599543 -0.95970436617
13168.2563218 -12.6075105547 2.23168619282 -9.10055633811 0.0388544318128, 0.237953848159 -0.144348545518 -0.959704015143
13168.2660319 -12.6071960957 2.23173866287 -9.1009742058 0.0388614167291, 0.237969232174 -0.144348753345 -0.959699886546
13168.2762466 -12.6076706703 2.23173357934 -9.10030386005 0.0388621658828, 0.237938344173 -0.144353355882 -0.959706822462
13168.2860965 -12.6078388375 2.23137917049 -9.0998536281 0.0388544192965, 0.237934644019 -0.14436322821 -0.959706568498
13168.2962323 -12.6080002422 2.23147161711 -9.09962288477 0.0388611193744, 0.237923822342 -0.144361327675 -0.959709265994
13168.3060273 -12.6078027953 2.23155100389 -9.09990991717 0.0388727598543, 0.237931323638 -0.144358290807 -0.959707391682
13168.3162457 -12.6080733473 2.23153185265 -9.09959132026 0.0388769278699, 0.237916887776 -0.144362054971 -0.959710235475
13168.3260265 -12.6078378888 2.23153545414 -9.09996302045 0.0388792644014, 0.237931028852 -0.144365649864 -0.959706094306
13168.3362287 -12.6079384759 2.23125532958 -9.09954502314 0.0388600112233, 0.237939209301 -0.14437199205 -0.959703891894
13168.3460941 -12.6081149991 2.23138476794 -9.09930010859 0.0388528189967, 0.237928903114 -0.144372776245 -0.959706620274
13168.3562935 -12.608529792 2.23145617035 -9.09868539913 0.0388440764574, 0.237906366527 -0.144376541963 -0.959711994622
13168.3660281 -12.6082066429 2.23144308526 -9.09922244119 0.0388480597461, 0.237928351318 -0.144379714795 -0.959705905915
13168.3762308 -12.6083239605 2.23141548658 -9.09907556142 0.038850475993, 0.237919664047 -0.144383745877 -0.959707355344
13168.3860286 -12.6081799933 2.23107227007 -9.09889942121 0.0388407067599, 0.237922836679 -0.144391566925 -0.959705787565
13168.3962413 -12.608078982 2.23116885078 -9.09903154768 0.0388402861818, 0.237928975839 -0.144390842873 -0.959704391529
13168.4060306 -12.6080569287 2.23121548208 -9.09914546799 0.0388368592437, 0.23793767856 -0.144393159843 -0.959702024003
13168.4162296 -12.6081623529 2.23113498299 -9.09908532696 0.0388343941694, 0.237934168871 -0.144400640016 -0.959701868434
13168.4260287 -12.6076611702 2.231109644 -9.09983635861 0.0388383399949, 0.23796620863 -0.144403738981 -0.959693298437
13168.4362405 -12.6077327968 2.23069563434 -9.09949366007 0.0388190681238, 0.237963505696 -0.144416658468 -0.95969280432
13168.4460283 -12.6079374655 2.23067096114 -9.09931108516 0.0388144460449, 0.237954696847 -0.144421878507 -0.959694389915
13168.4562482 -12.6078632344 2.230591331 -9.09946540175 0.0388100744957, 0.237962406023 -0.144429617803 -0.9596914905
13168.4660264 -12.6074016758 2.23056097339 -9.10024355815 0.0388122805382, 0.237996094347 -0.144433031937 -0.959682533571
13168.4762419 -12.6077287205 2.23058690559 -9.09980121003 0.0388070692152, 0.23797749894 -0.1444360924 -0.959686895081
13168.4860333 -12.6076533868 2.23017736182 -9.09975513304 0.0387873726553, 0.237998906918 -0.144445483005 -0.959680969108
13168.4962281 -12.6075031354 2.23015611965 -9.10004560046 0.0387824969366, 0.238013652541 -0.144450658963 -0.959676730082
13168.506027 -12.6073218533 2.23012371736 -9.10040520019 0.0387812018834, 0.238030597614 -0.144454951301 -0.95967193354
13168.5162376 -12.607625029 2.23003485595 -9.10001536195 0.0387734265688, 0.238012392344 -0.144463639514 -0.959675455214
13168.5260247 -12.6076148436 2.23007589062 -9.10010402992 0.0387665242139, 0.238021082365 -0.144466634975 -0.959673127856
13168.5362248 -12.6074128876 2.22951684213 -9.10020866335 0.0387447625848, 0.238037863513 -0.144481173262 -0.959667655743
13168.5460299 -12.6071473144 2.22952943785 -9.10067836965 0.0387447448411, 0.238057053952 -0.144482744843 -0.959662659612
13168.556328 -12.6068364666 2.22953237377 -9.10117597224 0.038748213259, 0.238076606725 -0.144483733381 -0.959657520206
13168.5660228 -12.6069701965 2.22974615316 -9.10097634875 0.038736617493, 0.2380725208 -0.144480455104 -0.959659495549
13168.5762928 -12.6067199572 2.23004529844 -9.10130380928 0.038723924198, 0.238088843078 -0.144474239521 -0.959656894214
13168.5860244 -12.6066554171 2.22963083535 -9.10111625157 0.0387114161717, 0.238096686673 -0.144483982009 -0.959653986078
13168.5962369 -12.6075032551 2.22962981507 -9.0999070575 0.0387044941226, 0.238043964147 -0.144487785507 -0.95966677191
13168.6060298 -12.606873298 2.22969467615 -9.10081217459 0.0387091407109, 0.238081030204 -0.144485800407 -0.95965768843
13168.6162906 -12.6067697776 2.22968129462 -9.10096520492 0.0387159836857, 0.238088947644 -0.144486277696 -0.959655376255
13168.6260604 -12.6068193466 2.2297454537 -9.10088107902 0.03871542827, 0.23808470977 -0.144485765158 -0.959656527229
13168.6362384 -12.6067395643 2.22967131885 -9.10084033295 0.0386991814564, 0.238098203898 -0.144479645388 -0.959654756005
13168.646029 -12.6066742207 2.22972072243 -9.10097258575 0.0387021334948, 0.238098315369 -0.144478399227 -0.959654796913
13168.6562448 -12.6066273516 2.22996923947 -9.10091434357 0.0386999360981, 0.238099520754 -0.144470387317 -0.959655792642
13168.6660464 -12.6065101114 2.23014012966 -9.10102298077 0.0387019003275, 0.238102043299 -0.144464369582 -0.959655993473
13168.6763078 -12.6063531297 2.23018854024 -9.10121804337 0.0387083818233, 0.238107513804 -0.144462351998 -0.959654678466
13168.686025 -12.6056959594 2.22982106093 -9.10204296846 0.0387009079868, 0.238146646706 -0.144467883222 -0.95964443681
13168.6962244 -12.6053851491 2.22976623867 -9.10247506252 0.0387047159503, 0.238161995349 -0.144471406143 -0.959639943803
13168.7060229 -12.6048534322 2.22984031637 -9.10322880597 0.0387075869404, 0.238194022669 -0.144469812964 -0.959632118794
13168.7162377 -12.6049061773 2.23002348018 -9.10308226958 0.0387078361758, 0.238184968297 -0.144464023156 -0.959635227735
13168.726024 -12.6048511961 2.23013496233 -9.10309384378 0.0387119170495, 0.238182395461 -0.144460131127 -0.959636287604
13168.726024 -12.6048511961 2.23013496233 -9.10309384378 0.0387119170495, 0.238182395461 -0.144460131127 -0.959636287604
